Year,Home_Team,Away_Team,elo_H,elo_A
2017,LAR,IND,1398.79345782117,1513.71213747943
2017,GB,SEA,1586.7223860048,1570.90159111721
2017,SF,CAR,1353.45953309689,1526.87716569192
2017,DAL,NYG,1569.47208283577,1530.43602575819
2017,MIN,NO,1498.17461262799,1498.26070350611
2017,DEN,LAC,1555.53296643431,1437.04615616677
2017,CIN,HOU,1476.19553184304,1451.20876792212
2017,CAR,BUF,1547.12110615391,1500.14228886709
2017,NO,NE,1479.27082034836,1646.52975669258
2017,JAX,TEN,1432.91444092319,1436.14567560873
2017,PIT,MIN,1605.01523432686,1517.16449578574
2017,BAL,CLE,1530.87367306072,1329.60533710977
2017,IND,ARI,1471.18049528782,1513.60658341342
2017,KC,PHI,1654.01434906643,1542.71834695131
2017,TB,CHI,1505.56497071489,1373.98715289096
2017,OAK,NYJ,1553.42103645828,1435.55091966151
2017,LAC,MIA,1430.44279687557,1508.51933075935
2017,LAR,WAS,1441.32510001278,1472.83675242891
2017,SEA,SF,1554.55097735575,1333.2155926349
2017,DEN,DAL,1562.13632572551,1588.65795167924
2017,ATL,GB,1627.1521325644,1603.07299976626
2017,NYG,DET,1511.25015691472,1523.9471224181
2017,SF,LAR,1329.25741740479,1418.18024243761
2017,JAX,BAL,1395.51575651439,1539.4536629123
2017,NYJ,MIA,1419.98663381241,1519.0296885912
2017,MIN,TB,1501.31629300764,1519.60346869271
2017,IND,CLE,1456.2650553972,1321.02534725819
2017,CHI,PIT,1359.94865491314,1620.86343710496
2017,CAR,NO,1559.86820431743,1459.94318365896
2017,BUF,DEN,1487.39519070357,1590.62536269073
2017,NE,HOU,1665.85739338198,1472.24114840773
2017,DET,ATL,1555.83184095078,1645.04180320981
2017,PHI,NYG,1532.47515967278,1479.36543838204
2017,TEN,SEA,1473.54436001753,1558.50915258586
2017,LAC,KC,1419.93243904372,1664.25753634496
2017,GB,CIN,1585.18332912085,1455.16315135743
2017,WAS,OAK,1495.98161000408,1568.98532230738
2017,ARI,DAL,1528.52202330404,1560.16891471402
2017,GB,CHI,1591.43640483965,1392.22263321951
2017,MIA,NO,1488.83699038505,1508.12768090446
2017,MIN,DET,1525.83650466024,1541.02013253791
2017,NYJ,JAX,1450.17933201856,1449.69989157189
2017,NE,CAR,1670.42518072269,1511.68370707193
2017,DAL,LAR,1587.81527279565,1428.30105058126
2017,CLE,CIN,1314.92622836033,1448.91007563863
2017,BAL,PIT,1485.2695278548,1588.58945879859
2017,ATL,BUF,1659.85351162268,1514.47261045787
2017,HOU,TEN,1467.67336106702,1494.30885221605
2017,TB,NYG,1495.08325704011,1470.51669642621
2017,ARI,SF,1500.87566522241,1319.13660926114
2017,LAC,PHI,1406.77955875757,1541.32390162861
2017,DEN,OAK,1563.54794293643,1539.30791303221
2017,SEA,IND,1537.74466038733,1462.36417429506
2017,KC,WAS,1677.41041663111,1525.65901927925
2017,TB,NE,1502.9769765001,1646.2332502731
2017,IND,SF,1442.84703381068,1314.28506108432
2017,MIA,TEN,1460.33040329945,1461.20589357261
2017,PHI,ARI,1549.86975257963,1505.72721339922
2017,NYG,LAC,1462.62297696622,1398.23370780655
2017,CLE,NYJ,1289.83275234741,1461.13404691943
2017,PIT,JAX,1613.8776706396,1438.74517667102
2017,CIN,BUF,1474.00355165155,1547.62917373767
2017,DET,CAR,1565.3262313903,1535.87563752152
2017,OAK,BAL,1525.30775637439,1459.98131601379
2017,LAR,SEA,1459.61094233446,1557.26180087171
2017,DAL,GB,1556.50538104245,1601.33370564085
2017,HOU,KC,1500.77631971046,1686.76287755364
2017,CHI,MIN,1382.32533241831,1501.53040580785
2017,CAR,PHI,1554.20393017303,1571.95947424006
2017,NO,DET,1536.63426799006,1546.99793873879
2017,NYJ,NE,1470.43371564058,1659.70285559496
2017,HOU,CLE,1486.92232179943,1280.53308362626
2017,WAS,SF,1516.30655835672,1307.98846551235
2017,MIN,GB,1512.96614343468,1618.51902701327
2017,BAL,CHI,1498.08914951876,1370.88959479148
2017,ATL,MIA,1626.69694834288,1475.7877222725
2017,JAX,LAR,1494.21727812131,1442.23308888008
2017,ARI,TB,1483.63749173879,1489.50737117824
2017,OAK,LAC,1487.19992286942,1424.05010336829
2017,KC,PIT,1700.61687546467,1558.40556918931
2017,DEN,NYG,1577.54809959425,1436.80658140448
2017,TEN,IND,1445.74857459956,1449.14362938265
2017,OAK,KC,1477.24170886897,1667.65235993136
2017,MIA,NYJ,1499.64627023607,1457.50547516799
2017,MIN,BAL,1542.97630838305,1475.25994394415
2017,IND,JAX,1427.42337873903,1460.67259251956
2017,GB,NO,1588.5088620649,1558.93707548484
2017,CLE,TEN,1271.7902457333,1467.46882524318
2017,BUF,TB,1531.07038634623,1474.99999008862
2017,LAR,ARI,1475.77777448183,1498.14487282841
2017,CHI,CAR,1393.71880036609,1533.4184360226
2017,SF,DAL,1304.63195036842,1539.32005967003
2017,PIT,CIN,1591.37008472262,1490.56233904299
2017,LAC,DEN,1434.00831736874,1532.96251144251
2017,NYG,SEA,1481.39216955622,1574.63965432609
2017,NE,ATL,1672.63109606755,1602.83840037931
2017,PHI,WAS,1592.74496839049,1519.66307350065
2017,BAL,MIA,1462.089618459,1508.91344773938
2017,CLE,MIN,1263.40673148022,1556.1466338682
2017,BUF,OAK,1539.80815502543,1487.13590359415
2017,CIN,IND,1476.22779087554,1390.5321904402
2017,NO,CHI,1589.38926400169,1427.68696793844
2017,PHI,SF,1606.78469380638,1287.19142202456
2017,NYJ,ATL,1448.23829766468,1586.00906503818
2017,NE,LAC,1689.46043140868,1468.46172058891
2017,TB,CAR,1466.26222140942,1499.45026845025
2017,SEA,HOU,1600.86189558409,1495.66515969239
2017,WAS,DAL,1505.62334808476,1556.76058801389
2017,DET,PIT,1524.69513124401,1605.70463289007
2017,KC,DEN,1657.75816520618,1498.50910822234
2017,NYJ,BUF,1434.47489092363,1559.27756547492
2017,NYG,LAR,1455.16992829822,1513.69392621475
2017,HOU,IND,1488.64092382983,1386.69466794357
2017,JAX,CIN,1497.56378081839,1480.06531337217
2017,TEN,BAL,1475.85233949626,1496.99595348731
2017,PHI,DEN,1612.11435626484,1489.12132199208
2017,NO,TB,1597.88792859971,1436.27546835917
2017,CAR,ATL,1529.4370215005,1599.77247177923
2017,SF,ARI,1281.8617595661,1460.22872109549
2017,SEA,WAS,1607.88613144665,1477.28432946126
2017,DAL,KC,1585.09960663739,1667.14595143644
2017,MIA,OAK,1474.00711271107,1467.66649314466
2017,GB,DET,1558.05667354805,1507.72606313374
2017,ARI,SEA,1475.84505603037,1584.90740993519
2017,CHI,GB,1419.18830334042,1521.28637617128
2017,TB,NYJ,1424.49430526952,1466.22674254258
2017,WAS,MIN,1500.26305097272,1564.12673509156
2017,TEN,CIN,1487.73768427848,1459.12233428842
2017,JAX,LAC,1518.50675990214,1462.17710677925
2017,IND,PIT,1417.15682494494,1622.67370100034
2017,DET,CLE,1544.49636051051,1255.42663025686
2017,BUF,NO,1527.52571385597,1609.66909168936
2017,LAR,HOU,1550.01694859348,1458.17876682846
2017,ATL,DAL,1585.66243666189,1611.37042883597
2017,SF,NYG,1266.24542463122,1418.84690591949
2017,DEN,NE,1473.41827707357,1695.74504521834
2017,CAR,MIA,1543.54705661784,1456.77827756654
2017,PIT,TEN,1630.70395313949,1499.11340890234
2017,NO,WAS,1643.9841306222,1478.20755164314
2017,MIA,TB,1439.04290313306,1441.03878240723
2017,CHI,DET,1400.91400491562,1549.87314055917
2017,GB,BAL,1539.56067459608,1485.11060870509
2017,CLE,JAX,1250.0498502082,1527.23485136805
2017,HOU,ARI,1440.42922224437,1459.17452685404
2017,MIN,LAR,1586.18223442114,1567.76649317757
2017,NYG,KC,1387.70695144017,1640.87512923786
2017,LAC,BUF,1453.44901531334,1493.21067492313
2017,DEN,CIN,1455.91070312781,1447.74660966456
2017,OAK,NE,1484.89532828919,1713.2526191641
2017,DAL,PHI,1584.82774859545,1627.81740118335
2017,SEA,ATL,1601.57793911152,1612.20511690241
2017,DET,MIN,1560.06097231814,1607.46965851927
2017,DAL,LAC,1548.66260668576,1484.93752100101
2017,WAS,NYG,1472.95258030526,1410.35823428809
2017,NYJ,CAR,1449.68226540487,1561.28243105132
2017,NE,MIA,1725.75192638477,1409.92886754879
2017,CIN,CLE,1465.06231374549,1239.39730504753
2017,ATL,TB,1628.62587535903,1470.1528179915
2017,IND,TEN,1409.12657280579,1484.88522318422
2017,KC,BUF,1618.22384638994,1461.72216923546
2017,PHI,CHI,1663.98254309304,1390.72617315665
2017,SF,SEA,1297.38537911054,1585.1571806549
2017,LAR,NO,1546.47906907944,1649.23910196008
2017,ARI,JAX,1438.79762697473,1537.88739652872
2017,OAK,DEN,1472.39602106852,1438.59499904688
2017,PIT,GB,1644.93213885761,1494.83659289296
2017,BAL,HOU,1529.83469040821,1460.80612212368
2017,DAL,WAS,1503.55525400702,1487.64866532642
2017,NYJ,KC,1431.0345188973,1584.39951746553
2017,TEN,HOU,1500.40548617599,1448.41291115664
2017,GB,TB,1489.16015350547,1459.51017409122
2017,CHI,SF,1383.43775274137,1287.58593054578
2017,BUF,NE,1495.54649815987,1730.79462352199
2017,BAL,DET,1542.22790137525,1538.0385027109
2017,ATL,MIN,1639.26851925931,1629.49212812651
2017,MIA,DEN,1404.88617041157,1424.20574549421
2017,JAX,IND,1522.42906116877,1393.60630981402
2017,LAC,CLE,1530.04487367975,1231.83864478801
2017,OAK,NYG,1486.78527462119,1395.66214926693
2017,ARI,LAR,1454.25596233468,1568.42134883796
2017,NO,CAR,1627.29682220156,1579.93017755889
2017,SEA,PHI,1594.95662921966,1671.27096350832
2017,CIN,PIT,1472.62097400501,1650.6085782451
2017,ATL,NO,1616.78903104092,1642.97912491611
2017,CAR,MIN,1564.24787484434,1651.9716163449
2017,KC,OAK,1557.34067426446,1498.02022641728
2017,HOU,SF,1432.47625657648,1298.29851382857
2017,CLE,GB,1227.49092788856,1502.85623745116
2017,CIN,CHI,1463.57825556128,1372.72516945859
2017,BUF,IND,1480.12381341746,1379.79511487043
2017,TB,DET,1445.81409014553,1512.96505154514
2017,NYG,DAL,1384.42719747084,1527.50030342113
2017,DEN,NYJ,1396.13868611542,1458.09336209837
2017,LAC,WAS,1534.3925905792,1463.70361591231
2017,ARI,TEN,1430.43880535726,1516.34214075615
2017,JAX,SEA,1536.24025611236,1623.06325249615
2017,LAR,PHI,1592.23850581538,1643.16434023183
2017,PIT,BAL,1659.65129668883,1567.30135254101
2017,MIA,NE,1432.95322979036,1746.2173082644
2017,IND,DEN,1369.71248903799,1427.5971244873
2017,DET,CHI,1526.72871439307,1423.1202880169
2017,KC,LAC,1572.78635484821,1551.49428038339
2017,BUF,MIA,1490.2064392499,1470.77354818917
2017,CAR,GB,1586.63159696146,1511.00955507979
2017,CLE,BAL,1219.33761025993,1563.57707573887
2017,JAX,HOU,1557.12719963037,1392.45888436599
2017,MIN,CIN,1629.58789422778,1413.18313700297
2017,NO,NYJ,1630.87189916912,1426.63492372649
2017,NYG,PHI,1361.52332707124,1666.17336341799
2017,WAS,ARI,1446.60192610812,1449.61531266286
2017,SEA,LAR,1602.17630897814,1569.22948262922
2017,SF,TEN,1338.31588603906,1497.16563345055
2017,PIT,NE,1663.37557349097,1708.39698986559
2017,OAK,DAL,1482.57454583353,1550.40417382073
2017,TB,ATL,1432.0504272976,1628.89625678792
2017,BAL,IND,1572.14079950926,1343.45284541698
2017,GB,MIN,1498.96976243564,1639.35008443638
2017,KC,MIA,1593.82994946877,1454.65678882511
2017,CIN,DET,1403.42094679437,1538.96778188701
2017,CHI,CLE,1410.88122052296,1210.77388648954
2017,CAR,TB,1598.67138960561,1423.70933034246
2017,WAS,DEN,1460.95197852367,1453.85676810831
2017,TEN,LAR,1482.66340571198,1617.03612512196
2017,NYJ,LAC,1418.63154098456,1530.45068576283
2017,NO,ATL,1638.87528191105,1637.23735374306
2017,NE,BUF,1723.19055964845,1506.32319861396
2017,SF,JAX,1352.81811377763,1571.09105779743
2017,ARI,NYG,1435.26526024731,1355.02530503168
2017,DAL,SEA,1564.13655311217,1554.3696664854
2017,HOU,PIT,1378.49502619893,1648.58200370811
2017,PHI,OAK,1672.67138545755,1468.84216654209
2017,NYG,WAS,1336.99695569183,1482.77287614648
2017,PHI,DAL,1679.87122667267,1535.24897750671
2017,PIT,CLE,1663.0555935099,1201.56146302276
2017,IND,HOU,1337.74021652674,1364.02143639714
2017,MIN,CHI,1660.89179039755,1420.09364398974
2017,DET,GB,1510.41411863494,1477.42805647447
2017,NE,NYJ,1732.22443275278,1400.99773770148
2017,TB,NO,1418.68962674249,1657.73927534953
2017,ATL,CAR,1618.37336030458,1603.69109320558
2017,BAL,CIN,1577.8534283995,1431.97461004644
2017,MIA,BUF,1442.42511140159,1497.28932550963
2017,TEN,JAX,1470.13560642541,1533.30714770389
2017,DEN,KC,1432.0358704855,1606.06162689229
2017,LAC,OAK,1548.08448904591,1461.64232532697
2017,LAR,SF,1629.56392440853,1390.60202387117
2017,SEA,ARI,1583.25724209086,1453.29360958716
2017,KC,TEN,1615.25609010225,1487.94410561737
2017,LAR,ATL,1568.4542812949,1637.54686082093
2017,JAX,BUF,1515.49864851193,1517.4086422612
2017,NO,CAR,1624.70644853133,1584.51759268923
2017,PHI,ATL,1646.76056167602,1663.57815854799
2017,NE,TEN,1737.00857115611,1499.36118354642
2017,PIT,JAX,1664.25181012357,1532.08244049384
2017,MIN,NO,1667.69221350682,1636.78187376287
2017,NE,JAX,1745.10792686622,1555.1298510349
2017,PHI,MIN,1661.87806059244,1680.2385772669
2017,NE,PHI,1750.51017126293,1691.28731884238
2018,PHI,ATL,1646.78633024053,1600.64043975438
2018,MIA,TEN,1449.87052976668,1495.84121855754
2018,NE,HOU,1651.07866316301,1397.60339308215
2018,NO,TB,1584.49034000186,1469.48163570713
2018,MIN,SF,1602.21954601131,1469.47444465653
2018,CLE,PIT,1301.91016427273,1595.80293305501
2018,NYG,JAX,1411.67749395219,1534.81840442546
2018,IND,CIN,1406.90437553377,1474.61525585553
2018,BAL,BUF,1535.27010310843,1502.21656685286
2018,LAC,KC,1544.92253540731,1570.89267478213
2018,CAR,DAL,1549.96144497179,1547.23976166891
2018,ARI,WAS,1482.65441734498,1471.50239394001
2018,DEN,SEA,1450.22760485036,1545.04615044037
2018,GB,CHI,1471.71966634923,1443.86214725365
2018,DET,NYJ,1523.50845039037,1432.47573286543
2018,OAK,LAR,1464.89534084128,1529.94865571189
2018,CIN,BAL,1499.24009725248,1561.69232636884
2018,TEN,HOU,1476.3531572155,1392.59546563165
2018,ATL,CAR,1587.84862205956,1567.17445622705
2018,WAS,IND,1508.58261287853,1382.27953413682
2018,TB,PHI,1504.80839876908,1659.57814793535
2018,PIT,KC,1586.99545365433,1598.03561476961
2018,BUF,LAC,1475.79434359245,1517.77959541983
2018,GB,MIN,1476.63405376296,1612.00248290103
2018,NO,CLE,1549.16357693991,1310.71764367341
2018,NYJ,MIA,1485.48922529915,1469.35859110872
2018,SF,DET,1459.69150776681,1470.49495795665
2018,LAR,ARI,1560.38847051292,1445.57419840646
2018,JAX,NE,1549.38045255708,1656.08659061351
2018,DEN,OAK,1465.48420457347,1434.45552604025
2018,DAL,NYG,1530.02675041365,1397.11544582057
2018,CHI,SEA,1438.94775983992,1529.78955071726
2018,CLE,NYJ,1307.10052304371,1457.44317807798
2018,BAL,DEN,1537.05400973446,1470.33545248135
2018,ATL,NO,1603.025766074,1552.78069756961
2018,WAS,GB,1466.41663732728,1479.68103291294
2018,PHI,IND,1634.16317204242,1424.44550968807
2018,MIN,BUF,1608.95550375105,1449.0215575424
2018,MIA,OAK,1497.40463832989,1429.60427813237
2018,HOU,NYG,1384.853606653,1387.86427528157
2018,JAX,TEN,1577.73569344432,1484.09501619415
2018,KC,SF,1619.23374167386,1471.1276126064
2018,CAR,CIN,1551.99731221261,1523.87841388686
2018,LAR,LAC,1577.61726640838,1544.55238146988
2018,SEA,DAL,1507.18581093181,1539.27792095265
2018,ARI,CHI,1428.345402511,1461.55149962537
2018,DET,NE,1459.05885311706,1627.73134972627
2018,TB,PIT,1530.22337466201,1565.79732675008
2018,LAR,MIN,1595.41987111366,1554.90186120318
2018,CHI,TB,1473.71596611238,1514.98529217568
2018,IND,HOU,1419.56379175185,1363.16143756588
2018,GB,BUF,1457.13369320829,1503.07520009027
2018,DAL,DET,1517.10709265242,1497.41007797234
2018,TEN,PHI,1505.41946646108,1639.04488997864
2018,NE,MIA,1589.38012487099,1510.57014571829
2018,ATL,CIN,1575.91882031719,1506.89548872387
2018,JAX,NYJ,1556.41124317739,1436.66713278849
2018,OAK,CLE,1416.43877074397,1327.8765683332
2018,ARI,SEA,1416.18093602399,1529.35663923204
2018,NYG,NO,1409.55644436869,1579.88764332642
2018,LAC,SF,1526.7497767646,1460.85361925269
2018,PIT,BAL,1581.03540923641,1552.94156003641
2018,DEN,KC,1454.4479021794,1629.50773502757
2018,NE,IND,1609.16557652038,1399.96315535494
2018,KC,JAX,1640.13602879246,1570.59688740913
2018,DET,GB,1489.36021378915,1486.51585461195
2018,CLE,BAL,1320.2996507882,1586.73376974304
2018,CAR,NYG,1568.9802373756,1390.88185259182
2018,CIN,MIA,1516.99058870535,1490.7846940689
2018,NYJ,DEN,1422.48148855675,1443.81960841451
2018,PIT,ATL,1547.24319952978,1565.82372033571
2018,BUF,TEN,1473.69303868661,1522.51894451196
2018,LAC,OAK,1533.38728060751,1424.01568828897
2018,SF,ARI,1454.21611540978,1404.48415074163
2018,SEA,LAR,1541.0534245144,1609.41493599709
2018,PHI,MIN,1621.94541192776,1540.90679631975
2018,HOU,DAL,1382.76207396279,1525.15695683561
2018,NO,WAS,1598.56223510329,1488.96397703193
2018,NYG,PHI,1386.96595386283,1605.50408696095
2018,ATL,TB,1538.48696439232,1481.21238830933
2018,WAS,CAR,1472.98260081237,1572.89613610459
2018,OAK,SEA,1409.93430096243,1530.19018991825
2018,NYJ,IND,1447.74362799538,1391.72720571765
2018,MIN,ARI,1557.34812128656,1437.84557682615
2018,CIN,PIT,1534.10594913092,1574.57995547317
2018,HOU,BUF,1400.27929327942,1480.2538300458
2018,MIA,CHI,1473.66933364333,1507.48886997873
2018,CLE,LAC,1343.53329301573,1547.46866793405
2018,DEN,LAR,1418.55746897588,1620.27817059324
2018,TEN,BAL,1515.95815315277,1563.50012751551
2018,DAL,JAX,1507.63973751898,1553.74889660311
2018,NE,KC,1617.40152615767,1656.98401959848
2018,GB,SF,1469.31102120539,1420.85468932526
2018,ARI,DEN,1426.47796817294,1410.39205626435
2018,LAC,TEN,1566.24467101167,1483.23617603227
2018,IND,BUF,1377.87497554174,1458.41507828726
2018,CHI,NE,1495.04311409378,1630.10532517025
2018,NYJ,MIN,1461.59585817129,1568.71572993977
2018,PHI,CAR,1622.40028908318,1551.14294139298
2018,MIA,DET,1486.11508952828,1506.56504719571
2018,TB,CLE,1469.97700934776,1324.75728993811
2018,JAX,HOU,1520.68467835375,1422.11804503796
2018,BAL,NO,1596.22210463601,1614.54361132285
2018,SF,LAR,1411.82982573608,1628.44358330477
2018,WAS,DAL,1494.73579552398,1540.70395576834
2018,KC,CIN,1644.2802205859,1511.59510355467
2018,ATL,NYG,1549.72234335389,1370.0697517406
2018,HOU,MIA,1463.13951502405,1457.51800025861
2018,JAX,PHI,1479.66320836766,1598.83964015023
2018,DET,SEA,1535.16213646538,1550.54935221869
2018,CIN,TB,1495.63524847441,1475.7896526456
2018,CAR,BAL,1574.70359032593,1588.19461900143
2018,PIT,CLE,1597.09080104942,1318.94464664027
2018,NYG,WAS,1365.16692002542,1507.72772188836
2018,CHI,NYJ,1478.90016708188,1435.32649227259
2018,KC,DEN,1660.24007566616,1456.12768626945
2018,OAK,IND,1389.57513866199,1414.66278478534
2018,LAR,GB,1647.1965502526,1478.33588479457
2018,ARI,SF,1380.74233816784,1393.07685878825
2018,MIN,NO,1594.98509583847,1622.57109695743
2018,BUF,NE,1421.62726904366,1646.24827218215
2018,SF,OAK,1381.57470772542,1358.83972165781
2018,MIN,DET,1567.97452581362,1503.52728358248
2018,MIA,NYJ,1434.31237142484,1417.33160336793
2018,CLE,KC,1313.10098557601,1666.73270081299
2018,CAR,TB,1597.80789158332,1465.63789711444
2018,BUF,CHI,1405.69599735138,1496.89505598654
2018,BAL,PIT,1565.09031774404,1602.93446211368
2018,WAS,ATL,1523.40301063962,1554.62517506907
2018,DEN,HOU,1449.63506112262,1486.34514385782
2018,SEA,LAC,1582.18420510159,1571.35796816216
2018,NO,LAR,1649.58166698228,1651.29766388982
2018,NE,GB,1662.17954387443,1474.23477115735
2018,DAL,TEN,1527.71202940396,1478.12287888178
2018,PIT,CAR,1625.6310415807,1609.89838925201
2018,CIN,NO,1505.78700400557,1668.69093237962
2018,KC,ARI,1674.72548721942,1392.24448923067
2018,TB,WAS,1453.54739944575,1487.54410811804
2018,NYJ,BUF,1401.92872399742,1373.74306216713
2018,CHI,DET,1528.84799117079,1486.67047005949
2018,TEN,NE,1515.78629519823,1671.36378500039
2018,IND,JAX,1445.39820178952,1467.29868867879
2018,CLE,ATL,1305.10819916958,1590.48407759065
2018,OAK,LAC,1333.75313662783,1599.00369467403
2018,GB,MIA,1465.05053003139,1449.71525079535
2018,LAR,SEA,1632.18839849248,1554.53847858972
2018,PHI,DAL,1611.2041598391,1490.04861308751
2018,SF,NYG,1406.6612927554,1349.49163127416
2018,SEA,GB,1544.2568627887,1487.38626478869
2018,BAL,CIN,1542.39373827702,1480.52283946681
2018,JAX,PIT,1455.38017302494,1651.43029881217
2018,DET,CAR,1469.52678135467,1584.09913202054
2018,ATL,DAL,1545.98797939769,1523.89184173277
2018,NYG,TB,1372.28903271028,1424.3973086523
2018,WAS,HOU,1516.69419891149,1498.37857785054
2018,IND,TEN,1457.31671744337,1557.91622778692
2018,LAC,DEN,1610.91737042161,1437.6016271299
2018,ARI,OAK,1386.96481142969,1321.83946088025
2018,NO,PHI,1693.95509691838,1577.36093119384
2018,CHI,MIN,1545.99167987561,1584.83133933661
2018,LAR,KC,1642.4700142935,1680.0051650204
2018,DET,CHI,1477.62301489322,1562.36797234383
2018,DAL,WAS,1541.87074531581,1502.58876616174
2018,NO,ATL,1711.91736397854,1528.00907581465
2018,PHI,NYG,1559.39866413368,1385.56005615422
2018,TB,SF,1411.12628520836,1383.86389131928
2018,NYJ,NE,1356.25810435889,1629.2338524117
2018,BAL,OAK,1550.91655849393,1337.69592571526
2018,CAR,SEA,1576.00289848199,1552.96478354245
2018,CIN,CLE,1472.0000192499,1349.60429736254
2018,BUF,JAX,1419.41368180566,1445.66290652521
2018,LAC,ARI,1598.51577306131,1371.10834659468
2018,DEN,PIT,1450.0032244902,1661.1475653119
2018,IND,MIA,1495.03830058798,1427.37951603805
2018,MIN,GB,1568.45504686839,1478.67834403494
2018,HOU,TEN,1512.48401060029,1520.19464464231
2018,DAL,NO,1556.73466650565,1721.29133776767
2018,JAX,IND,1433.55307111764,1503.34993507328
2018,GB,ARI,1467.37494685528,1361.19721135375
2018,HOU,CLE,1536.05077198557,1394.8384933752
2018,TB,CAR,1432.05279285295,1557.97920902026
2018,NYG,CHI,1380.51203349157,1581.80743140936
2018,CIN,DEN,1426.76582323724,1481.13049769447
2018,DET,LAR,1458.18355582769,1655.08191924328
2018,MIA,BUF,1419.06788155275,1431.52351721323
2018,ATL,BAL,1518.63510202552,1559.52574222295
2018,TEN,NYJ,1496.62788325703,1344.77935769458
2018,OAK,KC,1329.08674198624,1667.39326007062
2018,NE,MIN,1640.71259907601,1579.75844404805
2018,SEA,SF,1570.98847300418,1362.93738367469
2018,PIT,LAC,1630.02029210763,1608.42690830224
2018,PHI,WAS,1564.44668679633,1487.7248449719
2018,TEN,JAX,1503.16187117379,1453.32392554478
2018,KC,BAL,1673.74681624061,1585.45008400452
2018,GB,ATL,1445.48224594609,1492.71076024395
2018,CLE,CAR,1382.72645618154,1532.88011238991
2018,HOU,IND,1548.16280917923,1483.57908064614
2018,MIA,NE,1432.42753925989,1657.42739640944
2018,TB,NO,1457.1518894833,1702.72090628627
2018,WAS,NYG,1471.74953768324,1400.80783902419
2018,BUF,NYJ,1418.16385950609,1338.24536977782
2018,SF,DEN,1352.74265926179,1509.17527532293
2018,LAC,CIN,1626.381904958,1398.72104560878
2018,DAL,PHI,1575.30509798705,1580.42199408499
2018,OAK,PIT,1322.73318581625,1612.06529545187
2018,ARI,DET,1383.08991226294,1441.89340222979
2018,CHI,LAR,1561.51162587674,1671.37207284118
2018,SEA,MIN,1581.18319741708,1563.04364671462
2018,KC,LAC,1681.33278573618,1631.33087548805
2018,NYJ,HOU,1362.27150453304,1528.17944516459
2018,DEN,CLE,1483.64940413974,1407.83336283094
2018,BUF,DET,1394.13772475087,1469.53468782727
2018,CHI,GB,1588.03497381133,1470.97286306192
2018,CIN,OAK,1393.77207507873,1346.95011945479
2018,NYG,TEN,1447.89509400291,1523.16767607579
2018,MIN,MIA,1543.07700193689,1443.12073150836
2018,JAX,WAS,1433.31812064278,1424.66228270452
2018,BAL,TB,1577.86411450895,1444.07517356152
2018,IND,DAL,1503.56244466078,1591.01547062304
2018,ATL,ARI,1467.22014312812,1355.44862666546
2018,SF,SEA,1378.26853044498,1601.14984219481
2018,PIT,NE,1587.84836181333,1646.73420416097
2018,LAR,PHI,1644.84872490659,1564.711621449
2018,CAR,NO,1507.77320574051,1715.79762220805
2018,TEN,WAS,1551.08668641124,1442.00141191256
2018,LAC,BAL,1640.98084292778,1587.59836137511
2018,MIA,JAX,1426.41386489719,1415.97899143474
2018,PHI,HOU,1595.76922852262,1542.44438717683
2018,NYJ,GB,1348.0065625208,1461.00147149167
2018,IND,NYG,1537.74278783152,1419.97608366746
2018,NE,BUF,1626.36230708463,1401.31045557606
2018,CAR,ATL,1499.83143617458,1483.41937273704
2018,DAL,TB,1556.8351274523,1434.34092669536
2018,CLE,CIN,1418.08606456673,1411.52344427867
2018,DET,MIN,1462.36195700208,1559.78386854806
2018,SF,CHI,1399.55834476997,1598.00636538158
2018,ARI,LAR,1339.24939705654,1613.79111783297
2018,NO,PIT,1723.73939177398,1608.22025888967
2018,SEA,KC,1579.86002786982,1671.68281829645
2018,OAK,DEN,1329.19875025485,1473.39670240395
2018,BUF,MIA,1394.12814505964,1396.27552000642
2018,NE,NYJ,1633.54461760105,1331.57700592182
2018,GB,DET,1477.43102809065,1436.04514071688
2018,HOU,JAX,1535.43833761178,1446.11733632551
2018,TB,ATL,1424.6208171056,1518.01192269681
2018,NYG,DAL,1416.66323809957,1566.55523704206
2018,NO,CAR,1730.43513299348,1465.23888621481
2018,WAS,PHI,1430.54211613922,1602.77527808767
2018,SEA,ARI,1602.5330697323,1326.05919313548
2018,LAR,SF,1626.98132175403,1388.85260041321
2018,KC,OAK,1649.00977643397,1362.70933136605
2018,DEN,LAC,1439.88612129275,1604.97761670231
2018,MIN,CHI,1586.10068483326,1608.71210973834
2018,BAL,CLE,1623.60158760058,1435.04392429153
2018,PIT,CIN,1601.52451767017,1394.56558455387
2018,TEN,IND,1562.54598218458,1541.0556333994
2018,HOU,IND,1551.18206480949,1577.74081029028
2018,DAL,SEA,1571.63017149923,1605.48162951474
2018,BAL,LAC,1627.31590982503,1623.61744611503
2018,CHI,PHI,1639.67686318167,1624.28470658181
2018,KC,IND,1656.0581811171,1608.34007864136
2018,LAR,DAL,1634.38618524913,1581.49432812361
2018,NE,LAC,1640.17195998375,1647.62448257118
2018,NO,PHI,1669.10586059685,1633.11467259084
2018,NO,LAR,1682.45019430919,1648.42410526513
2018,KC,NE,1675.28641180895,1661.66856554621
2018,LAR,NE,1666.96939481924,1686.3388366702
2019,CHI,GB,1588.89793144843,1455.13136993533
